0.000000000000000000e+00 2.898040112634164139e-02 3.620245727734970609e-03 3.050830245734286687e-03
1.000000000000000021e-03 2.865452073881721851e-02 6.055267763590544555e-03 -2.521218031919753369e-02
2.000000000000000042e-03 3.336355407222817843e-02 1.036395686837814772e-02 -2.867195641085637514e-02
3.000000000000000062e-03 -4.876470227191155582e-03 -4.274660949059048282e-02 -5.532588852463345835e-02
4.000000000000000083e-03 4.195094947437640748e-02 -5.995319510161418314e-02 -6.435903726766899202e-02
5.000000000000000104e-03 3.432422933206276221e-03 -8.179352201052655924e-02 -8.291294417217100199e-02
6.000000000000000125e-03 1.204654492947967830e-02 -8.534315450764609623e-02 -8.256796905365727801e-02
7.000000000000000146e-03 -3.686812202737362043e-02 -7.390596541731671298e-02 -9.429155044894463322e-02
8.000000000000000167e-03 -2.977567402650645526e-02 -7.250354371622436123e-02 -8.920771523786995283e-02
9.000000000000001055e-03 -3.767817536819737662e-02 -5.177318768099263557e-02 -5.962205767707676879e-02
1.000000000000000021e-02 -9.431725923886918883e-02 -4.518221926413857475e-02 -6.558830729738039655e-02
1.099999999999999936e-02 -6.626264933921754974e-02 -7.747893675268664737e-02 -5.881797550946814279e-02
1.200000000000000025e-02 -2.031837619026885880e-02 -7.524590584062040843e-02 -3.493338831966294467e-02
1.300000000000000114e-02 -4.019161359096201647e-02 -9.579475402999715339e-02 -5.019903482958583407e-02
1.400000000000000029e-02 -2.763655383862377579e-02 -1.147796101135909880e-01 -5.073723880643595668e-02
1.499999999999999944e-02 1.047212789091296267e-02 -1.597320350615607232e-01 -1.287519920159647113e-01
1.600000000000000033e-02 -3.186649293418070128e-02 -1.435668325817534008e-01 -1.272018760628327583e-01
1.700000000000000122e-02 3.534972528513433132e-02 -7.578429742524699086e-02 -1.429165325909315387e-01
1.800000000000000211e-02 1.536179517341211380e-02 -5.987205901615834380e-02 -1.103401199298672808e-01
1.899999999999999953e-02 3.553651736360897290e-02 -4.851860013167302692e-03 -1.073917560709707238e-02
2.000000000000000042e-02 -2.764580197448347591e-03 -1.663623680546447159e-02 -3.706610228268324841e-02
2.100000000000000130e-02 3.076520522787568740e-02 7.061229895673879278e-03 -1.476009696080928836e-02
2.199999999999999872e-02 3.008776291793349017e-02 -6.171597877757781930e-02 -1.279945069308351807e-02
2.299999999999999961e-02 3.323865466668941143e-02 -6.969338211917462667e-02 -2.911321360691752902e-02
2.400000000000000050e-02 1.702653600658632707e-02 -8.342289288201809594e-02 -4.397065116167272331e-02
2.500000000000000139e-02 -3.474127040158910950e-03 -6.485036219381652700e-02 -6.413210882500879582e-03
2.600000000000000228e-02 6.895184917893293353e-02 -7.342762504640928944e-02 -4.330275970835001549e-03
2.699999999999999969e-02 6.622472021292745425e-02 -1.169050751587988879e-01 2.551644285346335150e-03
2.800000000000000058e-02 5.499723220483440644e-02 -1.001463303950634459e-01 4.460922998382722826e-02
2.900000000000000147e-02 1.110120381333981054e-01 -1.092816969339187455e-01 3.485679557969681430e-02
2.999999999999999889e-02 1.007186056434781762e-01 -1.044332352917399370e-01 3.401324318650859879e-02
3.099999999999999978e-02 1.292608004450410686e-01 -5.213610545407797170e-02 5.228729912072540426e-02
3.200000000000000067e-02 1.090209835248304865e-01 -1.251135597047990933e-01 1.115561844135545683e-01
3.300000000000000155e-02 7.150020578471188992e-02 -1.788293391131328958e-01 1.039843002903344943e-01
3.400000000000000244e-02 9.053854366019356559e-02 -1.860763000767769182e-01 1.019687693065138567e-01
3.500000000000000333e-02 1.201267880608553607e-01 -1.660216491803484240e-01 8.046472758351751187e-02
3.600000000000000422e-02 8.457933140970379238e-02 -2.240295984597276691e-01 4.443644903847165234e-02
3.699999999999999817e-02 7.501484136207350883e-02 -2.117847159562864789e-01 4.132396908050148254e-02
3.799999999999999906e-02 1.059526917616537417e-01 -1.643291344109024943e-01 3.722568449446912037e-02
3.899999999999999994e-02 1.088234220751134462e-01 -1.382977321570821871e-01 -1.104261151186427918e-02
4.000000000000000083e-02 9.995485937972826973e-02 -1.700670603727747476e-01 -2.083427550086216704e-02
4.100000000000000172e-02 1.672901797897870801e-01 -1.558548036069825615e-01 5.792284933566437671e-03
4.200000000000000261e-02 1.955870458642979814e-01 -1.663199566807861129e-01 8.476139011609091015e-03
