x	y
 5.8213608259899999e+01	 9.1881891512999999e+01
 5.8196053692299998e+01	 9.2214988648199991e+01
 5.8718230718500003e+01	 9.0310532087000013e+01
 5.7278372869999998e+01	 8.9907606716600000e+01
 5.8082020493999998e+01	 9.2008145010100009e+01
 5.7489447774799999e+01	 8.8085285562900012e+01
 2.8088741319000000e+01	 6.3510794426300002e+01
 2.8085468213600002e+01	 6.3590196948100001e+01
 2.8087273053000001e+01	 6.3123282811599999e+01
 2.7578025217600004e+01	 6.2821038656599995e+01
 2.7779919113900000e+01	 6.3518147516999996e+01
 2.8588999814899999e+01	 6.3024080565299997e+01
 2.8739141496900000e+01	 6.2720863885900002e+01
 2.7024603240700003e+01	 6.2901858864899999e+01
 2.8801336696300002e+01	 6.3389040388000005e+01
 2.7186463838000002e+01	 6.3558729647800000e+01
 2.9285146600200001e+01	 6.3383605825399997e+01
 3.9402945302600003e+01	 5.1150857196700002e+01
 2.8811328439600000e+01	 6.1357854057600001e+01
 3.4303957906900003e+01	 5.6542125909300005e+01
 2.9602760980100001e+01	 6.0157346722000000e+01
 4.9116156860299995e+01	 6.3660000621099996e+01
 3.9617545826300002e+01	 6.2925187957399999e+01
 4.3233084660000003e+01	 6.3165218722299997e+01
 6.4892787942200002e+01	 6.5814176757399991e+01
 6.2490149315399997e+01	 7.4584289607200006e+01
 6.8988084429399990e+01	 6.3232147304999998e+01
 6.2105618630600006e+01	 7.5990870759899991e+01
 3.2461846743899997e+01	 6.2881902918900003e+01
 4.1327200653500000e+01	 4.9070251273900006e+01
 4.4007149932299995e+01	 4.6449673784600002e+01
 4.4074060688800003e+01	 3.4553203890600003e+01
 4.4001315238599993e+01	 3.3904207354400000e+01
 4.5006300445400001e+01	 3.8299019550700002e+01
 4.4443840609600002e+01	 3.6019083301199998e+01
 4.2178713398600003e+01	 2.6492119482000000e+01
 4.4044565618900002e+01	 3.5662238276399997e+01
 4.1640454017099998e+01	 2.7093095421300003e+01
 4.1938330006900003e+01	 2.4991522979299997e+01
 4.4053927510299999e+01	 3.3556392494899995e+01
 3.9206719330799999e+01	 5.1533715697100000e+01
 2.8704449231500000e+01	 6.1777525400600005e+01
 3.1708662899600000e+01	 5.8837754373999999e+01
 4.2811711473899997e+01	 3.0020448419699999e+01
 4.3300614891000002e+01	 3.1526426197900001e+01
 4.0398632906899998e+01	 1.6347008382199999e+01
 4.0435691576300002e+01	 2.0232670676199998e+01
 4.0936546665800002e+01	 1.6913004836400003e+01
 3.9661573665300004e+01	 1.5609355577000001e+01
 4.0899259174999997e+01	 2.0798528946600001e+01
 4.1968616828300000e+01	 2.6497072598499997e+01
 4.0383405823800004e+01	 2.1391225524700001e+01
 5.6538126453800004e+01	 3.2444245469700000e+01
 5.2970691282799997e+01	 2.9040196694099997e+01
 5.4620952588500003e+01	 3.0344524453700000e+01
 6.5099044394100005e+01	 2.7241557558800000e+01
 6.3055990907600005e+01	 2.9709095674800000e+01
 7.0960136232300002e+01	 4.1259501286700001e+01
 6.9895819240400002e+01	 4.3453759265500004e+01
 7.0595892856299997e+01	 4.1964743867199999e+01
 6.9647021427299990e+01	 4.4044445021999998e+01
 7.7392982493999995e+01	 6.3371459055200006e+01
 6.4400787192600006e+01	 6.7448718447200008e+01
 6.3868959827099999e+01	 7.0213738833299999e+01
 5.6594421315699996e+01	 8.6927006220199999e+01
 5.6531337285299998e+01	 8.7499811071299987e+01
 5.9652158369700004e+01	 8.7809461592099993e+01
 5.6636508700500002e+01	 8.5637495556000005e+01
 5.8672288002499997e+01	 9.0077160307000014e+01
 5.8221612726400004e+01	 9.0411018771499997e+01
 5.7914664476800006e+01	 8.9953802767700012e+01
 5.5315509058100005e+01	 8.0251860694399994e+01
 5.4575728587700006e+01	 7.7536288472400003e+01
 5.4413093650400000e+01	 7.8229086587799998e+01
 5.5074505904100000e+01	 7.9817546416599995e+01
 2.9432960515599998e+01	 6.0801776544399999e+01
 2.9422686066500003e+01	 6.3068464822899998e+01
 2.9005614157600004e+01	 6.3390751333400004e+01
 5.8461838591599999e+01	 9.0265326390400006e+01
 5.7997804738999996e+01	 9.2159908611299997e+01
 5.7549474076099997e+01	 9.0748906558099989e+01
 5.9529928456599997e+01	 8.8327274145100006e+01
 5.8249391063100006e+01	 9.2129681477800005e+01
 5.8024514012600001e+01	 9.1694421168500000e+01
 5.8382124490400003e+01	 9.0553476069200002e+01
 6.2566759040500003e+01	 7.7743934759100000e+01
 7.2175824306400003e+01	 6.3128929417600006e+01
 7.9472761569300005e+01	 6.3408686119899997e+01
 8.0357700881200003e+01	 6.3295437540400002e+01
 7.8757236137500001e+01	 5.3332620011099998e+01
 8.2540239593400003e+01	 5.6541052293500002e+01
 8.6435897190900008e+01	 5.9792761808700000e+01
 7.9488684418600002e+01	 5.3651674264099995e+01
 8.1530420318799997e+01	 5.6025364565899999e+01
 7.9186788566499999e+01	 5.3234791846800000e+01
 7.7899057945400003e+01	 5.1822458334300002e+01
 7.5130714207500006e+01	 2.3372441973299999e+01
 7.6058013754399994e+01	 1.6383749688199998e+01
 5.7614674387600004e+01	 3.3822447650199997e+01
 5.6171397529499998e+01	 3.2117988771900002e+01
 6.6287890595600004e+01	 2.6117109745300002e+01
 6.7881719616900000e+01	 2.4236018410900002e+01
 6.4028081301599997e+01	 2.7672685512499999e+01
 7.7496651746300003e+01	 1.4948523557700000e+01
 7.7634651761599997e+01	 1.4461853927000000e+01
 7.7863726428900009e+01	 1.4610677649100001e+01
 7.7338158165899998e+01	 1.5890054658000000e+01
 7.6180416532899997e+01	 1.5912573745800000e+01
 7.7252651094499996e+01	 1.5151517024600000e+01
 7.7413375281699999e+01	 1.5221927976199998e+01
 7.6731849398199998e+01	 1.6216846144100000e+01
 4.9471105411800004e+01	 2.5063019306199998e+01
 4.2476539943100001e+01	 1.8338473563599997e+01
 4.3595115862200004e+01	 1.9994200977300000e+01
