0.000000000000000000e+00 -3.884176989341495134e-02 -1.755708710894801280e-03 3.118228960477394812e-02
1.000000000000000021e-03 -3.620081930896622280e-02 3.656517879120931187e-03 3.919995534128689618e-02
2.000000000000000042e-03 -5.675621603091361017e-02 -2.674695080048750812e-02 4.139340894634065127e-02
3.000000000000000062e-03 -4.883794082617841370e-02 2.440080214302438929e-03 7.431604050888276913e-02
4.000000000000000083e-03 -4.873017189911073299e-02 1.196427691928141426e-02 1.060787101114665371e-01
5.000000000000000104e-03 -6.943974352212091417e-02 2.045938327029348316e-02 6.043720731057700135e-02
6.000000000000000125e-03 -2.470352808044139897e-02 2.179043297855639758e-02 7.362692133605826250e-02
7.000000000000000146e-03 -9.259771052302282271e-03 7.067625099539685818e-02 9.193184586452059215e-02
8.000000000000000167e-03 -8.067406360455714465e-02 6.713653446903078414e-02 9.863695494509540362e-02
9.000000000000001055e-03 -8.696417256139035712e-02 1.184489561074290875e-01 1.400863988414950412e-01
1.000000000000000021e-02 -1.536368465764292868e-01 5.945171247767523648e-02 1.503850860956189028e-01
1.099999999999999936e-02 -1.411912834986936149e-01 8.903586095460799821e-02 1.357771066140874283e-01
1.200000000000000025e-02 -1.274111069499005711e-01 1.217190106403865241e-01 1.012017550835051100e-01
1.300000000000000114e-02 -9.464365158302971703e-02 9.820717299397888067e-02 1.468328103166579579e-01
1.400000000000000029e-02 -1.207537640252490246e-01 9.962017677364071178e-02 1.234925137658414995e-01
1.499999999999999944e-02 -9.610055109308768273e-02 1.340838868165665776e-01 1.668286470542846012e-01
1.600000000000000033e-02 -6.503643395989502918e-02 1.820775598406780826e-01 1.767240017570640975e-01
1.700000000000000122e-02 -5.985336499895890783e-02 1.526632741890395217e-01 1.540772438769034136e-01
1.800000000000000211e-02 -3.566861258578597760e-02 1.466707335535303580e-01 1.278945184246606526e-01
1.899999999999999953e-02 -2.446374136017743714e-02 1.753434240650009190e-01 1.428571818070510091e-01
2.000000000000000042e-02 -6.754169748918236425e-03 1.946522979542572307e-01 7.142874683607687569e-02
2.100000000000000130e-02 -3.950038429060291623e-02 2.268962045195571098e-01 1.299872649742925268e-01
2.199999999999999872e-02 -3.574538294176411030e-02 2.827579050545120931e-01 1.772337196497532352e-01
2.299999999999999961e-02 -4.053510190591220336e-02 3.083117444070754831e-01 2.131662573500697766e-01
2.400000000000000050e-02 -5.434336587670535179e-02 3.286261024331438296e-01 2.221404608842869333e-01
2.500000000000000139e-02 -9.411871115108040586e-02 3.284548856684837426e-01 2.165149931976775577e-01
2.600000000000000228e-02 -1.349072790293902313e-01 3.575620021438056795e-01 2.235907993869824806e-01
2.699999999999999969e-02 -1.760975779359404414e-01 3.677241897327848119e-01 2.095290861279921757e-01
2.800000000000000058e-02 -1.877017962916919802e-01 3.344788175470784775e-01 1.914753058443348643e-01
2.900000000000000147e-02 -2.259905754996720528e-01 4.297801502560808506e-01 1.030476904441449404e-01
2.999999999999999889e-02 -2.583965872098610839e-01 4.580995030431765369e-01 1.104778566740989010e-01
3.099999999999999978e-02 -2.973190527343402834e-01 4.961211244946354126e-01 6.369773473292965338e-02
3.200000000000000067e-02 -2.850999774418169208e-01 4.471895061269475780e-01 7.900249927000192740e-02
3.300000000000000155e-02 -3.444069948924249891e-01 5.008565017498084471e-01 5.062344223748024841e-02
3.400000000000000244e-02 -2.946843824168013382e-01 4.754471131062702471e-01 1.160009711576737677e-02
3.500000000000000333e-02 -3.193297692709635704e-01 4.764816268399088006e-01 2.575823512032642676e-02
3.600000000000000422e-02 -3.527690532829830805e-01 4.939199183488011680e-01 5.682772997710724278e-02
3.699999999999999817e-02 -3.911465253194080782e-01 5.110009529390174832e-01 3.981133892883957637e-02
3.799999999999999906e-02 -4.009876796959188083e-01 5.176113384924497796e-01 6.641155186776266650e-02
3.899999999999999994e-02 -3.638705734366550204e-01 4.672856348948816185e-01 -1.307407942706271392e-02
4.000000000000000083e-02 -3.815444538866392121e-01 4.711003161154254104e-01 5.049846743963309209e-02
4.100000000000000172e-02 -4.400329149719298116e-01 4.396332340099514124e-01 7.497629187239272797e-02
4.200000000000000261e-02 -4.444573957652831475e-01 4.540293543838546109e-01 7.262502587954884625e-02
4.300000000000000350e-02 -4.638116751569910656e-01 4.120813622107448726e-01 6.936638566121046401e-02
4.399999999999999745e-02 -4.492885911965625589e-01 3.900375321401334805e-01 4.480051195225921712e-02
4.499999999999999833e-02 -4.242249095191603092e-01 3.532242529055469871e-01 5.434075552766760159e-02
4.599999999999999922e-02 -4.600901146569730260e-01 3.317347695401152152e-01 4.564336701709936078e-02
4.700000000000000011e-02 -4.704382729998175527e-01 3.802220543049837920e-01 4.784983817950299451e-02
4.800000000000000100e-02 -4.592748863764515299e-01 3.237254551507212641e-01 4.585077198847588992e-02
4.900000000000000189e-02 -4.529754847147317021e-01 3.418140338680768497e-01 1.024316068120453838e-01
5.000000000000000278e-02 -4.926480781050958102e-01 3.237756749629543962e-01 1.136574981683755869e-01
5.100000000000000366e-02 -5.246315283492993808e-01 2.802610471715335505e-01 1.511152100717299274e-01
5.200000000000000455e-02 -4.919563333267468197e-01 2.656072558527706184e-01 1.741847317380674776e-01
5.299999999999999850e-02 -5.159394323474733035e-01 2.097136333093801430e-01 1.604581575665269544e-01
5.399999999999999939e-02 -5.024189422668136062e-01 2.299626901159548265e-01 1.985505506422326760e-01
5.500000000000000028e-02 -5.181551361565253089e-01 2.651182768569810833e-01 1.811797558783697359e-01
5.600000000000000117e-02 -5.528567969791956527e-01 2.460572362690096049e-01 1.889958455496273393e-01
5.700000000000000205e-02 -5.169889930016021706e-01 2.024374199666961194e-01 2.085275046837445356e-01
5.800000000000000294e-02 -5.027110898197764133e-01 1.900815229822795105e-01 2.189061648917063063e-01
5.900000000000000383e-02 -5.253224557528987093e-01 1.945170689369185857e-01 2.272353279933776726e-01
5.999999999999999778e-02 -5.443615606779186322e-01 2.120243480092315058e-01 1.802156713207748728e-01
6.099999999999999867e-02 -5.309384483128899435e-01 2.281170606540083023e-01 1.708323460018410234e-01
6.199999999999999956e-02 -4.961077647486846209e-01 2.021199870091508477e-01 1.938827995858053987e-01
6.300000000000000044e-02 -4.426052286307042838e-01 2.071015347410742335e-01 1.999465398894048340e-01
6.400000000000000133e-02 -4.804065255499301301e-01 1.930067004337563952e-01 1.606944428195238028e-01
6.500000000000000222e-02 -4.893237882854645782e-01 1.236376770988213275e-01 2.005265985499814496e-01
6.600000000000000311e-02 -4.573769503150290627e-01 1.416978438391586215e-01 1.834114832603241096e-01
6.700000000000000400e-02 -4.642717286049696246e-01 1.334879605252390355e-01 2.000403625179827671e-01
6.800000000000000488e-02 -5.049077333592276728e-01 1.093170630783670411e-01 1.620391267535607749e-01
6.900000000000000577e-02 -5.368166832505351094e-01 1.171745099017934555e-01 1.433028060491559896e-01
7.000000000000000666e-02 -5.327717342378254228e-01 1.644023402813971080e-01 1.412396731837065877e-01
7.100000000000000755e-02 -5.916215765718575437e-01 2.229536677949686685e-01 1.824755109409017251e-01
7.200000000000000844e-02 -5.841166227435167224e-01 2.323315166823235189e-01 1.398054404418431484e-01
7.299999999999999545e-02 -5.776515560450991016e-01 2.021781485782582488e-01 1.503313937598014793e-01
7.399999999999999634e-02 -5.600664490355474756e-01 2.007631232606119642e-01 1.062714393414375819e-01
7.499999999999999722e-02 -5.272316559501111222e-01 2.041974795893269357e-01 1.205819853596046404e-01
7.599999999999999811e-02 -5.181117659214355964e-01 2.004261153021375808e-01 9.496349772339321427e-02
7.699999999999999900e-02 -5.008886893797133144e-01 1.674520936397443649e-01 5.167147272846914219e-02
7.799999999999999989e-02 -4.912061467191897735e-01 1.189802252688051259e-01 9.572235545051160921e-02
7.900000000000000078e-02 -4.791980863068243113e-01 8.875763851206094901e-02 1.136357264310212944e-01
8.000000000000000167e-02 -4.796520488085025402e-01 1.147156300633082604e-01 1.212481697721860263e-01
8.100000000000000255e-02 -4.672710508768940230e-01 9.738597070042885606e-02 1.193533554172638012e-01
8.200000000000000344e-02 -5.159082681665628778e-01 8.963143706414813949e-02 1.029858607174997248e-01
8.300000000000000433e-02 -4.688556892201610204e-01 1.185839069303099708e-01 1.337978199309347305e-01
8.400000000000000522e-02 -4.214401872966297979e-01 1.416576498922960670e-01 1.282770594756969806e-01
8.500000000000000611e-02 -4.161633637000577979e-01 1.320248684843813025e-01 1.601461773247271347e-01
8.600000000000000699e-02 -4.336372950201167198e-01 1.167756239508360994e-01 1.458384406494111218e-01
8.700000000000000788e-02 -4.511989204007778587e-01 1.063008433974520495e-01 1.229963140827523282e-01
8.799999999999999489e-02 -3.819624543657705873e-01 1.171026665647183496e-01 1.102531828906999217e-01
8.899999999999999578e-02 -3.560789882569197484e-01 1.221704814321797616e-01 6.580843224983141948e-02
8.999999999999999667e-02 -2.929835224459754750e-01 1.235223706074224659e-01 8.851375442700383511e-02
9.099999999999999756e-02 -2.226552992043274726e-01 9.917336548155358811e-02 9.957850864612667607e-02
9.199999999999999845e-02 -2.135175755307912593e-01 9.401641068000023138e-02 1.159664091002136910e-01
9.299999999999999933e-02 -2.507787268232425926e-01 5.945534360137390978e-02 9.070427440037842626e-02
9.400000000000000022e-02 -2.557332788362262632e-01 4.580835480772453561e-02 6.879302158895263253e-02
9.500000000000000111e-02 -2.545562732434141218e-01 4.225787547516132031e-02 6.246899023050536681e-02
9.600000000000000200e-02 -2.242346438994261559e-01 7.295602704380167725e-02 1.064576624006980249e-01
9.700000000000000289e-02 -2.014683208881844212e-01 2.961914105031053859e-02 1.798565417203379369e-01
9.800000000000000377e-02 -1.796187419227865401e-01 3.132850390081674818e-02 1.810690467841903351e-01
9.900000000000000466e-02 -1.697186479813314053e-01 3.515962330942744990e-02 1.806340597880562171e-01
1.000000000000000056e-01 -7.503357104707029934e-02 1.719155692833138419e-02 1.496882869165245544e-01
1.010000000000000064e-01 -6.108759304860605921e-02 1.962909489313893058e-02 1.651003758638218688e-01
1.020000000000000073e-01 -6.057512947066397146e-02 3.357315020071845266e-03 1.484651388695256424e-01
1.030000000000000082e-01 8.877618013950431403e-03 -3.357683775721352799e-03 1.388800496298322196e-01
1.040000000000000091e-01 -4.165279633463846165e-02 2.063491284868037082e-02 1.328384638738674406e-01
1.049999999999999961e-01 -7.867696186434953998e-02 1.951991581164535042e-02 8.439223614910049132e-02
1.059999999999999970e-01 -6.587467010957454017e-02 4.451218653123836799e-02 9.039875046696323191e-02
1.069999999999999979e-01 -5.875019701688210388e-02 2.059292304850740551e-02 8.158817887283291437e-02
1.079999999999999988e-01 -5.607485284696813593e-02 -3.228396448156802684e-02 4.546121513762321070e-02
1.089999999999999997e-01 -6.785611258828672110e-02 -3.173360016507179027e-02 9.320579619077186406e-02
1.100000000000000006e-01 -1.971407913474070711e-02 -2.939732989963881812e-02 1.169746441516403834e-01
1.110000000000000014e-01 -7.551919003286573784e-02 -2.978642886016409641e-02 1.171699077650150550e-01
1.120000000000000023e-01 -7.354811785466515428e-02 2.167763789328952528e-03 1.319975745850324178e-01
1.130000000000000032e-01 -2.198978220235191586e-02 -4.229095226449948453e-02 1.104116604498329296e-01
1.140000000000000041e-01 -1.551387975704860735e-02 -5.404199225086021852e-02 8.024863685422690962e-02
1.150000000000000050e-01 -6.839978442867250541e-02 -3.110195995704755773e-02 1.308041126144243449e-01
1.160000000000000059e-01 -4.994623900814863099e-02 -2.231937975634514307e-02 8.718710178236122044e-02
1.170000000000000068e-01 -5.513997537186208359e-02 -5.620536693805603008e-03 4.841444702800882377e-02
1.180000000000000077e-01 -1.573400034658785016e-02 -4.476702314310598840e-02 6.977528734686071210e-02
1.190000000000000085e-01 -2.385425889772678845e-02 -1.183183445896173192e-01 4.874603431492765399e-02
1.199999999999999956e-01 -2.646735365322572253e-02 -1.333969573576651579e-01 3.445495660879177580e-02
1.209999999999999964e-01 -2.368466784981990494e-03 -1.216074666692414930e-01 3.573465545169261792e-02
